1|1|1|11263|10013|0|8796|12102|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|1|3|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|2|0|0|0|0|0
1|1|2|10768|9944|0|11774|8797|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|false|0|0|0|1|3|0|5|1|1|0|0|0|0|false|0|0|0|0|1|0|0|0|0|0|1|0
1|1|3|10385|9938|0|10497|11465|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|0|1|3|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
1|1|4|8799|10584|0|10670|10168|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|1|0|3|0|5|0|0|0|0|0
1|1|5|11465|9938|0|12102|8797|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|0|0|0|0|0|0|0|1|0|false|0|0|1|0|4|0|2|0|0|1|0|0
1|1|6|10670|10584|0|10768|10497|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|1|0|4|0|0|0|0|0|0|0|0|false|2|0|0|0|0|2|0|0|0|0|0|0
1|1|7|11774|11263|0|8799|10013|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|1|0|1|0|0|0|0|0|0|0|true|0|0|0|1|4|0|0|0|0|0|0|0
1|1|8|8796|10168|0|10385|9944|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|0|1|0|2|0|0|0|0|0|0|true|0|0|0|0|3|2|2|0|0|0|0|0
1|1|9|10670|8797|0|11263|12102|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|1|0|3|0|0|0|0|0|0|0|0|false|0|0|0|1|0|0|3|0|0|0|0|0
1|1|10|10385|8799|0|9938|9944|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|1|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|4|0|7|0|0|0|0|0
1|1|11|10584|8796|0|11465|11774|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|0|1|0|0|0|0|0|0|0|0|true|0|0|3|0|1|0|0|0|0|0|0|0
1|1|12|10168|10497|0|10013|10768|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|2|0|0|0|2|2|2|0|0|0|0|0|0|true|0|0|1|0|1|0|2|1|0|0|0|0
1|1|13|12102|10385|0|10584|11774|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|1|3|1|0|0|0|0|0|0|0|false|0|0|0|0|0|1|0|0|0|0|0|0
1|1|14|10013|9944|0|10670|11465|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|true|0|0|1|1|2|0|7|0|0|0|0|0|0|true|0|0|1|0|2|0|0|0|0|0|0|0
1|1|15|10768|10168|0|9938|11263|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|3|0|0|0|0|0|0|0|0|true|0|0|0|1|1|0|0|0|0|0|0|0
1|1|16|10497|8797|0|8799|8796|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|1|0|0|0|3|1|0|0|0|0|0|0|0|true|0|0|0|0|1|0|0|0|0|0|0|0
1|1|17|11465|10385|0|10670|11263|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|1|1|2|0|0|0|0|0|0|0|true|0|0|1|0|3|0|0|1|0|0|0|0
1|1|18|10497|11774|0|10168|8797|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|2|0|0|0|1|1|0|0|0|0|0|0|0|false|0|0|0|0|3|0|0|0|0|0|0|0
1|1|19|9938|10013|0|10584|9944|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|1|0|0|0|0|0|0|1|2|true|0|0|0|1|3|0|4|0|0|1|0|0
1|1|20|8799|12102|0|10768|8796|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|1|3|0|5|0|0|0|0|0|0|true|0|0|0|0|1|0|0|0|0|0|0|0
1|1|21|11263|9944|0|10497|10584|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
1|1|22|12102|11465|0|8799|10168|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
1|1|23|8797|10768|0|10385|10013|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
1|1|24|11774|8796|0|9938|10670|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
