1|1|1|10591|8651|0|3486|12349|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|3|8|0|0|0|0|0|0|1|true|2|0|1|0|1|12|0|3|0|0|0|0
1|1|2|6704|8781|0|9298|8936|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|4|0|0|0|0|0|0|0
1|1|3|6479|10191|0|10128|8609|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|1|1|0|1|0|0|0|0|0|true|2|0|0|1|3|3|0|3|0|0|0|0
1|1|4|3486|8781|0|12349|6704|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|true|2|0|0|0|1|5|0|0|0|0|0|0|0|true|0|0|1|0|2|0|3|0|0|0|0|0
1|1|5|8936|6479|0|10591|10128|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|1|0|0|0|0|1|0|0|0|true|0|0|0|0|3|0|0|0|0|0|0|1
1|1|6|8651|9298|0|8609|10191|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|1|0|0|0|4|4|0|0|0|0|0|0|0|true|0|0|1|0|0|5|0|3|0|0|0|0
1|1|7|10128|8936|0|3486|6479|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|3|0|0|0|0|0|0|0|0|false|0|0|0|0|1|3|0|0|0|0|0|0
1|1|8|8609|12349|0|6704|9298|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|2|0|1|0|4|7|0|3|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
1|1|9|8781|10591|0|8651|10191|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|0|0|0|0|0|0|0|0|0|0|false|3|0|0|0|4|9|0|0|0|0|0|0
1|1|10|12349|9298|0|6479|10128|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|0|0|1|0|0|0|0|0|0|false|0|0|0|0|4|0|0|0|0|0|0|0
1|1|11|10591|10191|0|3486|6704|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|1|0|0|0|3|2|0|0|0|0|0|0|2|false|2|0|0|0|1|5|0|3|0|0|0|0
1|1|12|8781|8936|0|8651|8609|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|0|0|0|0|1|0|0|0|0|0|0|0|0|false|3|0|0|0|3|10|0|3|0|0|0|0
1|1|13|10191|6704|0|12349|6479|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|false|1|0|0|0|0|0|3|0|0|0|0|0|0|false|0|0|0|3|4|0|0|0|0|0|0|0
1|1|14|9298|8609|0|8936|10591|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|2|0|0|0|0|5|0|1|0|0|0|0|0|false|0|0|0|0|3|0|0|0|0|0|0|0
1|1|15|10128|3486|0|8781|8651|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|false|2|0|0|0|2|11|0|3|0|0|0|0|1|false|0|0|0|0|2|7|0|0|0|0|0|0
1|1|16|12349|10191|0|8936|8609|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|1|0|1|0|4|0|1|0|0|1|0|0|0|true|2|0|0|0|0|10|0|2|0|0|0|1
1|1|17|8651|3486|0|6479|9298|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|1|0|0|0|4|12|0|3|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
1|1|18|10591|6704|0|8781|10128|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|3|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|4|0|0|0|0|0|0|0
1|3|11|10128|8609|0|8936|10191|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|2|0|0|1|3|10|0|0|0|0|0|1|0|false|0|0|0|0|1|3|0|0|0|1|0|0
1|3|12|10128|8609|0|8936|10191|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|2|0|0|1|3|6|0|3|0|0|0|0|0|false|1|0|0|0|1|1|0|0|0|0|0|0
1|3|21|3486|8651|0|12349|9298|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|2|0|0|1|4|15|0|3|0|0|0|1|0|false|0|0|0|0|0|0|0|0|0|1|0|0
1|3|22|3486|8651|0|12349|9298|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|0|0|0|0|2|11|0|3|0|0|0|0|0|false|0|0|0|0|2|1|1|0|0|0|0|0
1|4|1|10128|8609|0|3486|8651|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|2|0|0|0|2|9|0|3|0|0|0|0|0|true|1|0|0|1|2|11|0|3|0|0|0|0
1|4|2|10128|8609|0|3486|8651|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|2|0|0|1|2|10|0|0|0|0|0|0|1|true|2|1|1|0|2|14|0|0|0|0|0|0
1|4|3|10128|8609|0|3486|8651|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|true|2|0|0|0|1|4|0|0|0|0|0|0|1|true|3|0|0|2|3|9|0|3|0|0|0|0
